epoch,layer,x,y,label
0,1,-34.49551303498897,-4.30879245303661,2
0,1,-10.759830278392965,14.392069051996812,2
0,1,-14.849319794686547,6.9796501392441455,1
0,1,-3.060631951805024,-7.644852493090758,1
0,1,-12.015003424516282,3.818228745870518,1
0,1,-45.55793512409851,4.13048642231905,1
0,1,-34.09044861551492,-3.0170952021158257,1
0,1,44.8844216069121,4.135265972559909,1
0,1,39.91905663974779,10.290217896817238,2
0,1,19.95069361505509,-6.116935229717964,1
0,1,52.47147511664884,-4.520820982329888,0
0,1,30.833394522825635,6.473029578908961,2
0,1,-27.06502727159195,9.387134540241863,0
0,1,18.996073152457488,15.670849514046822,1
0,1,19.787773474292614,-6.341711175417294,1
0,1,19.32240653395906,11.395509315353788,1
0,1,21.50970806285206,12.573588999839814,2
0,1,48.00417152195344,7.051944439324299,1
0,1,-2.64831709214871,-20.12777842689782,2
0,1,35.93808433172799,-9.04050519844959,0
0,1,-45.91185140335234,-8.679357991917868,1
0,1,0.7745418298932824,7.824098351029139,1
0,1,10.079791456001669,8.499645923591311,0
0,1,-25.727638488697316,16.66160313211941,2
0,1,42.78335803921991,0.0087914600800466,1
0,1,35.23528075472393,4.90808691521058,2
0,1,31.643915923337097,-1.5304660760284174,2
0,1,12.43959067434225,6.535995638264052,1
0,1,-47.92182091500853,2.8590049925338903,1
0,1,33.60395698594566,5.357805855731313,2
0,1,21.25159113048292,8.804159092188474,2
0,1,35.8424559836624,12.765153464835509,1
0,1,6.4258347894353856,5.547356700727211,2
0,1,-11.817868164234929,-12.170345333388015,0
0,1,-34.666558924471865,-2.5684871440448465,1
0,1,-23.18622190185862,4.171960454349169,1
0,1,-7.657313641403575,-11.8346801505459,0
0,1,11.966510988428029,-16.833941483773696,1
0,1,-17.319909216754436,15.47846254772402,1
0,1,-13.317103052091872,-14.866835534268748,1
0,1,-18.000499289295625,-16.936779789743987,1
0,1,23.339898527259177,-4.600484735526074,2
0,1,28.16183669323424,6.089329517207959,1
0,1,-27.02894240523872,4.385920473254807,1
0,1,39.56410510340643,-1.9204773239277235,1
0,1,25.875508427543007,3.536330143851772,2
0,1,-22.426439016332257,-2.8423725561073154,2
0,1,-7.5933537481946844,-9.539620508227232,0
0,1,-3.984876030664352,3.733531024290962,2
0,1,9.247917613496918,0.3484989575007434,2
0,1,50.436473950090935,4.682089823236134,1
0,1,9.108282268442256,5.358746479210181,1
0,1,-24.90097817624668,-3.948561942032725,1
0,1,24.7154047297624,0.2796901486322518,1
0,1,-22.688826833292023,-5.798863815646417,1
0,1,31.480130681332565,14.30114726076896,0
0,1,30.987443149691742,-9.066126020476506,2
0,1,2.275320961883376,5.3270509044028245,1
0,1,40.70937504393026,9.534214533040132,1
0,1,0.6955424416519956,-6.529605036293063,0
0,1,15.112947377542817,-8.647367774829478,0
0,1,32.78682096828949,-2.97216219703275,1
0,1,23.83685082180749,-4.405713075235596,1
0,1,20.940188740151257,10.31013205872037,0
0,1,33.283486170808764,12.045113012581584,0
0,1,0.054301882647129,5.8144518536483165,2
0,1,-33.104707720763486,0.1626246550832664,1
0,1,27.98849348095039,9.94891681945477,1
0,1,38.7601773616481,-2.3597777768562165,1
0,1,29.504969247735207,8.552367629904033,0
0,1,53.48354204899975,0.5730660699201275,1
0,1,45.9857640523979,7.548529816566632,1
0,1,-7.974992708458986,-5.240762899709352,1
0,1,-28.47602850462056,6.738584447686724,2
0,1,-19.605162309500045,2.3614104247821937,2
0,1,-48.05172448483175,-7.579799180218701,2
0,1,44.71965276547991,-0.5195443379425535,2
0,1,55.28325648558162,-1.6718976466778908,0
0,1,-22.564013675805462,-13.031020204317398,0
0,1,-12.65326986542097,-6.503989784658264,1
0,1,-6.685514776349435,-15.12125614859528,1
0,1,52.468561732700266,-4.89547140061678,1
0,1,-38.734081048113744,0.9149681034899046,2
0,1,-21.02873708633788,21.336263728922937,1
0,1,-21.833759298351502,2.2285221638306933,0
0,1,26.53610446889081,1.5291794692872176,1
0,1,14.249571230655402,-7.268719035865671,1
0,1,-2.334375413038955,0.932945006473752,1
0,1,44.64908900380152,6.873619596364102,2
0,1,-49.149792176777446,-9.854898010487634,0
0,1,17.180347104973727,-4.362749519216957,2
0,1,-49.77172404510305,-8.623864649698337,2
0,1,52.86727685831741,2.8717321969271445,2
0,1,35.46786412132173,-1.5157302940361617,1
0,1,33.77578918390583,-2.887011312741429,2
0,1,-24.80311822293213,14.632080908491986,1
0,1,36.61913666861917,11.008564241507887,0
0,1,-0.1321799491902829,-0.1762530349743692,1
0,1,-31.73203236047827,-6.096244851977452,1
0,1,-28.59701648567689,-1.7385813795106797,1
0,1,-18.197922597978188,-9.863761651308938,2
0,1,53.29340949819717,-0.2536500418358583,1
0,1,-31.568829586375298,9.356055465301647,2
0,1,29.232149522562118,13.891648551009478,2
0,1,33.759889097846546,2.801708318565513,2
0,1,57.21684374129144,-3.3233359125385142,2
0,1,6.989356494897584,9.18462802789125,1
0,1,-40.24781333344279,3.494883963560062,1
0,1,40.27264004239255,-4.85275306189464,1
0,1,-15.149307297595849,1.0867482514467504,2
0,1,16.48344864359805,-2.4651016244531982,0
0,1,38.55000351990193,5.30699709720017,0
0,1,4.441198279354712,14.72037494388956,1
0,1,-36.97742693672962,-2.571435017723089,1
0,1,-16.2740213278026,-8.309900665956953,1
0,1,45.09241348712889,-7.48892754025124,2
0,1,-14.698575501342305,-8.8794770400109,2
0,1,38.33207143467879,-1.228985607463571,0
0,1,-33.21396050308042,-1.0294740409087637,1
0,1,-43.8552084663426,-0.9761849911109328,1
0,1,1.6990051709795313,5.985271398331053,1
0,1,34.327266759255735,14.427215968485518,0
